timestamp,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,cmd7
1762513419.7991273,0.5,-0.7854,0.0,1.3962,0.0,0.6109,0.0,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.8090038,0.49994240821297126,-0.7915944139934653,1.7313162396825163e-05,1.398087407927018,-7.906266690072388e-05,0.6189818219204831,5.252486019991679e-05,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.8191185,0.49988481089278425,-0.7977894231181936,3.462798816394049e-05,1.3999749971876478,-0.0001581329297846754,0.6270644203058411,0.00010505476675069365,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.82915,0.49982732974300426,-0.8039719372739014,5.1907890945923885e-05,1.4018587792917652,-0.00023704371259922194,0.635130716565666,0.00015747872356971295,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.8392003,0.49974038195976955,-0.8133238013669659,7.804601182823318e-05,1.4047082469638104,-0.00035640662836022884,0.6473320483307757,0.0002367768387126507,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.8490567,0.49968325877422914,-0.8194678138749653,9.52183039015967e-05,1.4065802978024413,-0.0004348259937539971,0.655348111677406,0.00028887432499458837,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.8590896,0.49962571269730754,-0.8256573114151992,0.00011251772498999432,1.4084662077099837,-0.0005138259092944504,0.6634235191251823,0.00034135749666368813,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.8690522,0.4995682297463355,-0.8318400193021611,0.00012979816924380517,1.4103500488430751,-0.0005927391648061132,0.6714900681452358,0.0003937830962058211,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.8790817,0.49948124461752214,-0.8411959001828127,0.0001559475169017029,1.4132007404108335,-0.0007121533490066098,0.6836966405936458,0.00047311527126252636,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
1762513419.88901,0.4994240682320257,-0.8473456347315608,0.0001731358018713809,1.415074534727553,-0.0007906457479112472,0.6917201694591134,0.0005252612769670776,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134,-0.006479108031331893,-0.6968750150852364,0.0019477403866109899,0.21233444019080921,-0.008894593943389031,0.9092094552760454,0.005909075948553134
